,iapb_none,iapb_1.99,iapb_0.99,iapb_19.49,iapb_199.99,iapb_48.99
6367,,1.0,1.0,1.0,1.0,1.0
6371,,1.0,,1.0,,
6373,1.0,,,,,
6374,1.0,,,,,
6375,,1.0,1.0,1.0,,
6376,1.0,,,,,
6377,,1.0,1.0,1.0,,1.0
6378,,,1.0,1.0,1.0,1.0
6379,,,,1.0,,
6381,,1.0,,1.0,,
6382,,,1.0,1.0,1.0,1.0
6383,,,1.0,1.0,,1.0
6393,1.0,,,,,
6395,1.0,,,,,
6399,,1.0,,,,
6401,,,1.0,,,
6402,,,1.0,,,
6403,,,1.0,,,
6411,1.0,,,,,
6414,1.0,,,,,
6417,,1.0,1.0,1.0,1.0,1.0
6418,,1.0,1.0,1.0,,
6419,,1.0,,,,
6422,1.0,,,,,
6427,1.0,,,,,
6431,,,1.0,1.0,1.0,1.0
6435,1.0,,,,,
6442,,,1.0,,,
6443,1.0,,,,,
6444,,,,1.0,,
6445,,,1.0,1.0,1.0,1.0
6446,,1.0,1.0,1.0,1.0,1.0
6449,,,1.0,1.0,,
6450,1.0,,,,,
6452,1.0,,,,,
6454,,,1.0,,,
6455,,1.0,,,,
6462,,1.0,1.0,1.0,,
6465,,,,1.0,,1.0
6466,,,,1.0,,1.0
6468,1.0,,,,,
6470,1.0,,,,,
6476,,,1.0,,,
6478,1.0,,,,,
6480,1.0,,,,,
6484,,1.0,1.0,,,
6489,,1.0,1.0,1.0,,
6490,1.0,,,,,
6492,,,1.0,,,
6493,1.0,,,,,
6496,1.0,,,,,
6497,1.0,,,,,
6498,,1.0,,,,
6499,1.0,,,,,
6501,,1.0,1.0,1.0,,
6502,,,1.0,1.0,,1.0
6505,,1.0,1.0,,,
6506,,,1.0,1.0,,1.0
6510,,,1.0,,,
6512,1.0,,,,,
6516,,1.0,,1.0,,
6517,,1.0,1.0,1.0,1.0,1.0
6521,,1.0,,1.0,1.0,1.0
6522,,1.0,1.0,1.0,,
6523,1.0,,,,,
6524,,1.0,1.0,1.0,,1.0
6525,,1.0,1.0,1.0,,
6527,1.0,,,,,
6532,,1.0,,,,
6539,1.0,,,,,
6540,,1.0,1.0,1.0,,1.0
6541,,,1.0,1.0,,
6542,,,1.0,1.0,1.0,1.0
6543,,1.0,1.0,1.0,,1.0
6553,,1.0,,1.0,1.0,1.0
6554,,,1.0,1.0,1.0,1.0
6558,1.0,,,,,
6565,,1.0,1.0,1.0,,1.0
6566,,,,1.0,1.0,1.0
6568,,,,1.0,,
6569,1.0,,,,,
6572,,1.0,1.0,1.0,1.0,1.0
6576,,,1.0,1.0,1.0,1.0
6577,,,1.0,,,
6578,,1.0,1.0,1.0,,1.0
6579,,,1.0,1.0,1.0,
6580,,1.0,,,,
6581,1.0,,,,,
6583,,,1.0,1.0,1.0,1.0
6587,1.0,,,,,
6588,,1.0,1.0,1.0,,
6589,1.0,,,,,
6590,,1.0,1.0,1.0,,
6592,,1.0,,1.0,,1.0
6593,,,,,1.0,1.0
6596,,,,1.0,,
6597,,,,1.0,1.0,1.0
6599,1.0,,,,,
6601,1.0,,,,,
6602,,1.0,,,,
6611,,,,1.0,,
6613,1.0,,,,,
6614,,1.0,1.0,1.0,1.0,
6615,,1.0,,1.0,1.0,
6617,,,,1.0,1.0,1.0
6619,,1.0,1.0,1.0,,
6621,1.0,,,,,
6625,1.0,,,,,
6628,,1.0,,,,
6629,1.0,,,,,
6632,,,1.0,1.0,,
6633,,1.0,1.0,1.0,,
6635,,,,1.0,,
6636,,1.0,1.0,1.0,1.0,1.0
6642,,,1.0,1.0,1.0,1.0
6643,,,1.0,,,
6651,,,,1.0,,
6652,,1.0,1.0,1.0,,1.0
6654,,1.0,1.0,1.0,,
6656,,1.0,,1.0,,
6658,,1.0,,,,
6661,1.0,,,,,
6665,1.0,,,,,
6668,,,1.0,,,
6676,,1.0,,1.0,,
6677,,1.0,1.0,1.0,,
6681,,1.0,1.0,,,
6682,1.0,,,,,
6683,,1.0,,,,
6685,,1.0,1.0,1.0,,1.0
6687,1.0,,,,,
6694,,,1.0,1.0,,
6696,1.0,,,,,
6701,,1.0,1.0,1.0,,
6703,,1.0,,,,
6707,1.0,,,,,
6709,,,1.0,,,
6712,,,1.0,1.0,,1.0
6715,,,1.0,1.0,,
6716,1.0,,,,,
6718,1.0,,,,,
6720,1.0,,,,,
6721,1.0,,,,,
6722,1.0,,,,,
6729,1.0,,,,,
6730,,,,1.0,1.0,1.0
6731,,,,1.0,1.0,1.0
6733,,,1.0,1.0,1.0,1.0
6734,1.0,,,,,
6738,,1.0,1.0,1.0,,
6741,,1.0,1.0,1.0,1.0,1.0
6742,,,1.0,1.0,,
6744,1.0,,,,,
6745,,,,1.0,1.0,1.0
6746,,,1.0,1.0,1.0,1.0
6751,,,1.0,1.0,,
6755,1.0,,,,,
6756,1.0,,,,,
6760,,,,1.0,1.0,1.0
6765,1.0,,,,,
6766,1.0,,,,,
6767,1.0,,,,,
6769,1.0,,,,,
6770,,1.0,,1.0,,
6775,1.0,,,,,
6777,,1.0,,,,
6778,1.0,,,,,
6780,,1.0,,1.0,1.0,1.0
6782,,1.0,,1.0,,1.0
6790,,1.0,,1.0,,1.0
6798,,1.0,1.0,1.0,,1.0
6801,,1.0,,,,
6804,,,1.0,1.0,1.0,1.0
6807,1.0,,,,,
6808,1.0,,,,,
6810,,,1.0,1.0,1.0,1.0
6811,,1.0,1.0,1.0,1.0,1.0
6812,,,1.0,1.0,,
6814,,,,1.0,,
6815,1.0,,,,,
6817,,,1.0,1.0,,1.0
6819,,,1.0,1.0,,1.0
6821,,1.0,,,,
6827,,1.0,1.0,,,
6832,1.0,,,,,
6835,,,1.0,,,
6838,1.0,,,,,
6843,1.0,,,,,
6846,,1.0,1.0,,,
6847,1.0,,,,,
6853,1.0,,,,,
6855,1.0,,,,,
6857,1.0,,,,,
6858,,1.0,,,,
6861,,1.0,,,,
6862,,1.0,,1.0,,
6863,,,1.0,,,
6864,,1.0,1.0,1.0,,
6865,1.0,,,,,
6866,,,1.0,1.0,,1.0
6867,,,1.0,1.0,1.0,1.0
6868,,1.0,1.0,1.0,,
6869,,1.0,1.0,1.0,,
6870,,,1.0,1.0,,
6872,,1.0,,,,
6874,1.0,,,,,
6878,,,,1.0,1.0,1.0
6879,1.0,,,,,
6883,,1.0,1.0,1.0,1.0,1.0
6884,,,,,,1.0
6886,,,1.0,1.0,1.0,1.0
6887,,1.0,1.0,1.0,,
6889,,1.0,,,,
6894,,,1.0,1.0,,1.0
6895,,1.0,1.0,1.0,,1.0
6896,,1.0,,,,
6897,,,,1.0,,1.0
6900,,,1.0,1.0,1.0,1.0
6901,1.0,,,,,
6904,,1.0,1.0,1.0,,
6909,1.0,,,,,
6913,,1.0,1.0,1.0,,1.0
6916,,1.0,1.0,1.0,,
6921,1.0,,,,,
6923,1.0,,,,,
6924,,1.0,1.0,1.0,,
6932,,1.0,,1.0,1.0,1.0
6935,,1.0,,1.0,,
6939,,,1.0,1.0,,1.0
6942,,1.0,1.0,1.0,,
6943,1.0,,,,,
6946,,1.0,,1.0,1.0,1.0
6952,1.0,,,,,
6953,,,,1.0,,
6956,1.0,,,,,
6964,,,1.0,1.0,,1.0
6968,,,1.0,1.0,1.0,1.0
6972,1.0,,,,,
6973,,1.0,1.0,1.0,,
6977,,1.0,,,,
6978,,1.0,1.0,1.0,,
6982,,,1.0,1.0,1.0,
6988,1.0,,,,,
6990,,,1.0,1.0,,
6993,,,1.0,1.0,1.0,
7001,1.0,,,,,
7002,,1.0,,1.0,,
7005,,,1.0,1.0,1.0,1.0
7007,,1.0,1.0,1.0,,
7015,,1.0,1.0,1.0,,
7017,1.0,,,,,
7020,,1.0,,,,
7028,,1.0,1.0,1.0,,
7029,,1.0,,1.0,1.0,1.0
7032,1.0,,,,,
7033,,,1.0,1.0,1.0,1.0
7034,,,1.0,1.0,,
7036,,1.0,,,,
7042,,1.0,1.0,1.0,,
7044,,,1.0,,,
7048,,,1.0,,,
7055,,1.0,,1.0,1.0,1.0
7057,1.0,,,,,
7062,,1.0,1.0,1.0,,
7065,,1.0,1.0,1.0,,
7068,1.0,,,,,
7076,1.0,,,,,
7078,,,1.0,,,
7079,1.0,,,,,
7080,,,1.0,1.0,,1.0
7083,,,1.0,1.0,1.0,
7087,1.0,,,,,
7091,,,1.0,1.0,1.0,1.0
7094,1.0,,,,,
7095,,1.0,,1.0,,1.0
7102,,1.0,1.0,1.0,,1.0
7104,,,1.0,1.0,,
7105,1.0,,,,,
7106,1.0,,,,,
7107,1.0,,,,,
7108,,,1.0,1.0,,
7109,,1.0,1.0,1.0,1.0,1.0
7114,,,1.0,,,
7116,1.0,,,,,
7122,,1.0,1.0,1.0,,
7126,,,,1.0,,
7129,,1.0,1.0,1.0,,
7133,1.0,,,,,
7134,,1.0,1.0,1.0,,
7139,,1.0,,,,
7141,,,1.0,1.0,1.0,1.0
7143,,,1.0,1.0,1.0,1.0
7151,,,,1.0,,
7152,1.0,,,,,
7153,,,,1.0,,
7159,1.0,,,,,
7161,,,1.0,1.0,,
7162,1.0,,,,,
7163,,,,1.0,1.0,1.0
7169,,1.0,,,,
7170,1.0,,,,,
7176,,1.0,,1.0,,
7179,,,1.0,,,
7180,,,1.0,1.0,,1.0
7181,1.0,,,,,
7183,,1.0,,1.0,1.0,1.0
7184,,1.0,1.0,1.0,,
7186,1.0,,,,,
7187,,,1.0,1.0,,1.0
7188,,,1.0,1.0,,
7189,,,1.0,1.0,,
7194,,,,1.0,,
7197,,,1.0,1.0,,1.0
7198,1.0,,,,,
7209,,1.0,1.0,1.0,1.0,1.0
7215,,1.0,,,,
7216,1.0,,,,,
7217,1.0,,,,,
7218,,,1.0,,,
7222,,1.0,,,,
7226,,,,1.0,,
7227,,1.0,1.0,1.0,,1.0
7229,,1.0,1.0,1.0,,
7230,,1.0,,1.0,,
7232,,,1.0,1.0,,
7237,1.0,,,,,
7239,,1.0,1.0,1.0,,1.0
7244,,,,1.0,,1.0
7245,,,,1.0,,
7246,,,,1.0,1.0,1.0
7247,1.0,,,,,
7249,1.0,,,,,
7252,1.0,,,,,
7253,1.0,,,,,
7254,1.0,,,,,
7255,1.0,,,,,
7257,1.0,,,,,
7261,,1.0,1.0,,,
7262,,,,1.0,,
7269,,,1.0,,,
7271,1.0,,,,,
7275,,1.0,,1.0,1.0,1.0
7276,,1.0,,1.0,1.0,1.0
7277,,1.0,,1.0,1.0,1.0
7278,1.0,,,,,
7283,,,1.0,1.0,,1.0
7287,1.0,,,,,
7288,,1.0,1.0,1.0,,
7292,,,,1.0,1.0,1.0
7294,,,,1.0,,
7295,,,,1.0,,
7296,1.0,,,,,
7297,1.0,,,,,
7301,,,,1.0,1.0,1.0
7302,,,1.0,1.0,1.0,1.0
7303,,1.0,,1.0,1.0,1.0
7305,1.0,,,,,
7308,1.0,,,,,
7311,,,1.0,1.0,,
7316,1.0,,,,,
7317,,1.0,,1.0,,
7319,1.0,,,,,
7322,,1.0,,1.0,1.0,1.0
7325,,1.0,1.0,1.0,,
7326,1.0,,,,,
7327,,,1.0,1.0,1.0,1.0
7328,,1.0,1.0,,,
7329,1.0,,,,,
7330,1.0,,,,,
7331,,,1.0,,,
7333,,1.0,,1.0,,1.0
7338,,,1.0,1.0,,
7339,,1.0,,1.0,,
7340,1.0,,,,,
7344,,1.0,1.0,1.0,,1.0
7345,,,,1.0,,
7346,,,1.0,1.0,,1.0
7359,,,,1.0,,
7360,1.0,,,,,
7362,,,,1.0,,
7363,,1.0,,1.0,1.0,1.0
7364,,1.0,,1.0,,
7365,,,,1.0,1.0,1.0
7366,1.0,,,,,
7367,,1.0,1.0,,,
7368,,1.0,,,,
7370,,,,1.0,1.0,1.0
7371,,1.0,1.0,1.0,,
7375,1.0,,,,,
7377,,1.0,1.0,1.0,,1.0
7378,,,1.0,1.0,1.0,1.0
7385,,,,1.0,,
7389,,,,1.0,1.0,1.0
7391,,,,1.0,1.0,1.0
7392,,1.0,,1.0,,
7394,,1.0,1.0,1.0,,
7398,,1.0,,,,
7400,,1.0,1.0,1.0,,
7406,1.0,,,,,
7412,1.0,,,,,
7415,1.0,,,,,
7416,,,1.0,1.0,1.0,1.0
7417,,,1.0,1.0,,1.0
7422,,,1.0,,,
7423,,,,1.0,1.0,1.0
7427,,,1.0,,,
7428,,1.0,1.0,1.0,,
7429,1.0,,,,,
7430,,1.0,1.0,,,
7431,1.0,,,,,
7432,,1.0,,,,
7436,1.0,,,,,
7439,,1.0,,1.0,,1.0
7441,1.0,,,,,
7443,1.0,,,,,
7445,,1.0,1.0,1.0,,
7447,1.0,,,,,
7451,,,,1.0,1.0,1.0
7452,1.0,,,,,
7453,,,1.0,1.0,,1.0
7456,,1.0,1.0,1.0,,
7458,,1.0,1.0,,,
7459,,1.0,1.0,,,
7460,,,1.0,1.0,1.0,1.0
7461,,1.0,,,,
7465,1.0,,,,,
7469,1.0,,,,,
7471,,,1.0,,,
7472,1.0,,,,,
7479,1.0,,,,,
7481,,,1.0,,,
7482,,,1.0,1.0,1.0,1.0
7488,,1.0,,1.0,,1.0
7489,,1.0,1.0,,,
7491,,,1.0,1.0,,
7494,,1.0,1.0,1.0,,
7499,,1.0,1.0,,,
7500,,,1.0,1.0,1.0,1.0
7503,,,,1.0,,
7504,1.0,,,,,
7506,,1.0,1.0,1.0,,1.0
7507,,1.0,1.0,1.0,,
7510,,1.0,1.0,1.0,,
7512,,1.0,,1.0,,
7513,,,,1.0,1.0,1.0
7518,,1.0,,1.0,,
7522,1.0,,,,,
7523,,,,1.0,,
7524,,,1.0,1.0,,1.0
7528,,1.0,1.0,1.0,1.0,1.0
7531,,,,1.0,,
7533,,1.0,,,,
7536,,1.0,1.0,1.0,,
7537,,1.0,1.0,1.0,,1.0
7538,1.0,,,,,
7541,,1.0,1.0,1.0,,
7543,,1.0,1.0,1.0,,
7547,,,1.0,1.0,1.0,1.0
7549,1.0,,,,,
7550,,,1.0,1.0,1.0,1.0
7551,1.0,,,,,
7553,,,1.0,1.0,,
7554,,1.0,1.0,1.0,1.0,1.0
7555,,,1.0,1.0,,
7560,,,,1.0,,
7563,1.0,,,,,
7564,,,1.0,1.0,,
7568,1.0,,,,,
7570,,,1.0,1.0,,
7572,1.0,,,,,
7574,,1.0,,,,
7578,1.0,,,,,
7585,1.0,,,,,
7591,,,1.0,1.0,1.0,1.0
7592,,,1.0,1.0,1.0,1.0
7594,,,1.0,1.0,1.0,
7595,,1.0,1.0,1.0,1.0,1.0
7598,,1.0,,,,
7600,,,1.0,1.0,,1.0
7605,,,1.0,1.0,1.0,1.0
7607,1.0,,,,,
7609,,,1.0,1.0,1.0,1.0
7610,,1.0,1.0,1.0,,
7612,,1.0,1.0,1.0,1.0,1.0
7620,,,1.0,1.0,,
7621,1.0,,,,,
7622,1.0,,,,,
7624,,1.0,,,,
7628,1.0,,,,,
7629,1.0,,,,,
7634,1.0,,,,,
7635,,1.0,1.0,1.0,,1.0
7637,1.0,,,,,
7647,,1.0,1.0,1.0,1.0,1.0
7648,,,1.0,1.0,1.0,1.0
7652,1.0,,,,,
7654,1.0,,,,,
7655,,,1.0,1.0,,1.0
7658,,1.0,1.0,1.0,,1.0
7659,,,,1.0,1.0,1.0
7664,,1.0,,1.0,,1.0
7666,1.0,,,,,
7667,,,,1.0,,
7669,,,1.0,1.0,1.0,1.0
7673,1.0,,,,,
7674,,,1.0,1.0,,1.0
7681,1.0,,,,,
7682,1.0,,,,,
7687,,1.0,1.0,1.0,,1.0
7689,,,,1.0,,1.0
7699,1.0,,,,,
7702,,1.0,1.0,1.0,,1.0
7703,1.0,,,,,
7704,1.0,,,,,
7705,,1.0,,1.0,,
7708,1.0,,,,,
7709,1.0,,,,,
7711,,,1.0,1.0,1.0,1.0
7712,1.0,,,,,
7713,,1.0,,,,
7714,,,,1.0,,
7718,,,1.0,,,
7720,,1.0,,1.0,1.0,1.0
7721,1.0,,,,,
7722,1.0,,,,,
7724,,1.0,,1.0,1.0,1.0
7725,,,1.0,1.0,,
7726,,,1.0,1.0,1.0,1.0
7727,,,1.0,1.0,1.0,1.0
7729,,1.0,,,,
7730,,1.0,1.0,1.0,,
7731,,,,1.0,1.0,1.0
7738,1.0,,,,,
7742,,,1.0,1.0,,
7743,,1.0,,1.0,1.0,1.0
7748,,1.0,1.0,1.0,1.0,1.0
7749,1.0,,,,,
7752,,1.0,1.0,1.0,,
7753,,,1.0,1.0,1.0,1.0
7756,1.0,,,,,
7760,1.0,,,,,
7765,,1.0,1.0,1.0,1.0,1.0
7766,1.0,,,,,
7767,,,,1.0,,
7771,,,,1.0,1.0,1.0
7774,,1.0,1.0,1.0,,1.0
7775,,1.0,,,,
7776,,1.0,1.0,1.0,1.0,1.0
7777,1.0,,,,,
7779,,,,1.0,,
7783,,1.0,,1.0,1.0,1.0
7785,,1.0,1.0,1.0,,1.0
7787,,1.0,1.0,,,1.0
7793,1.0,,,,,
7795,,,,1.0,,1.0
7801,1.0,,,,,
7805,,1.0,,,,
7806,,,1.0,1.0,,1.0
7812,,,1.0,1.0,1.0,1.0
7813,,1.0,1.0,1.0,,
7819,1.0,,,,,
7822,,1.0,,1.0,,1.0
7824,,1.0,1.0,1.0,,1.0
7831,,1.0,1.0,1.0,1.0,1.0
7838,,1.0,1.0,1.0,,
7843,,1.0,1.0,1.0,,
7844,,1.0,1.0,1.0,,
7852,1.0,,,,,
7853,,1.0,,1.0,,1.0
7855,,,,1.0,,
7856,1.0,,,,,
7863,,,,1.0,,
7867,,1.0,1.0,1.0,,1.0
7868,,,1.0,1.0,1.0,1.0
7870,,1.0,1.0,1.0,,
7872,,1.0,,,,
7873,,1.0,,,,
7875,,1.0,1.0,1.0,,1.0
7876,1.0,,,,,
7877,,,,1.0,,1.0
7881,,1.0,1.0,1.0,,
7886,1.0,,,,,
7890,,,1.0,,,
7893,1.0,,,,,
7895,1.0,,,,,
7905,,1.0,1.0,1.0,1.0,1.0
7910,,1.0,1.0,1.0,,
7911,,,,1.0,1.0,1.0
7912,1.0,,,,,
7914,,,,1.0,1.0,1.0
7915,,1.0,,1.0,1.0,1.0
7916,,,1.0,1.0,1.0,1.0
7921,1.0,,,,,
7926,,,1.0,1.0,1.0,1.0
7927,,,1.0,1.0,1.0,1.0
7929,1.0,,,,,
7930,,1.0,,1.0,1.0,1.0
7931,1.0,,,,,
7932,,,,1.0,1.0,1.0
7933,,1.0,,1.0,,
7934,,,1.0,1.0,,1.0
7936,1.0,,,,,
7937,,1.0,1.0,1.0,,
7939,1.0,,,,,
7940,,,,1.0,1.0,1.0
7944,,1.0,,,,
7945,1.0,,,,,
7946,,1.0,1.0,1.0,,1.0
7952,1.0,,,,,
7955,1.0,,,,,
7956,,,,1.0,,
7958,,,1.0,1.0,,1.0
7959,1.0,,,,,
7960,1.0,,,,,
7963,,1.0,,1.0,1.0,1.0
7964,1.0,,,,,
7965,,1.0,1.0,1.0,,
7968,,1.0,,,,
7976,,1.0,,1.0,,
7989,1.0,,,,,
7990,,1.0,1.0,1.0,1.0,
7991,1.0,,,,,
7992,,,1.0,1.0,1.0,1.0
7994,,1.0,1.0,1.0,,1.0
7996,,,,1.0,1.0,1.0
8000,,,,1.0,,1.0
8001,,,,1.0,1.0,1.0
8002,,1.0,1.0,1.0,,1.0
8004,1.0,,,,,
8005,1.0,,,,,
8007,1.0,,,,,
8008,,1.0,,,,
8010,1.0,,,,,
8013,1.0,,,,,
8015,,,1.0,,,
8016,,1.0,1.0,1.0,,
8018,1.0,,,,,
8020,,,1.0,1.0,,1.0
8024,1.0,,,,,
8026,1.0,,,,,
8028,1.0,,,,,
8031,,1.0,,1.0,1.0,1.0
8033,,,,1.0,,
8035,1.0,,,,,
8036,,,1.0,1.0,,1.0
8037,,1.0,1.0,1.0,,
8039,,,1.0,1.0,,1.0
8040,,,1.0,,,
8041,,1.0,1.0,1.0,,
8042,1.0,,,,,
8045,1.0,,,,,
8050,,,,1.0,,
8052,,1.0,,,,
8053,1.0,,,,,
8054,,1.0,1.0,1.0,1.0,1.0
8056,1.0,,,,,
8059,,1.0,1.0,1.0,,
8067,1.0,,,,,
8069,1.0,,,,,
8070,,,1.0,,,
8071,1.0,,,,,
8072,,1.0,1.0,1.0,,
8073,,,1.0,1.0,1.0,1.0
8076,,,1.0,,,
8078,1.0,,,,,
8079,,1.0,1.0,1.0,,
8080,,,1.0,1.0,1.0,1.0
8082,,,,1.0,,1.0
8087,,,,1.0,1.0,1.0
8090,1.0,,,,,
8092,1.0,,,,,
8095,1.0,,,,,
8097,,,,1.0,,
8098,1.0,,,,,
8100,1.0,,,,,
8103,,1.0,1.0,1.0,,
8106,1.0,,,,,
8108,1.0,,,,,
8109,,,,1.0,,
8110,1.0,,,,,
8111,1.0,,,,,
8112,1.0,,,,,
8113,1.0,,,,,
8114,1.0,,,,,
8115,1.0,,,,,
8116,1.0,,,,,
8117,1.0,,,,,
8118,1.0,,,,,
8120,,,,1.0,,
8127,,,1.0,1.0,,1.0
8128,,,1.0,1.0,1.0,1.0
8132,1.0,,,,,
8136,,1.0,1.0,1.0,,
8137,1.0,,,,,
8138,,1.0,,,,
8139,,,1.0,1.0,1.0,1.0
8141,,1.0,,1.0,,1.0
8147,1.0,,,,,
8148,1.0,,,,,
8149,,,,1.0,,
8150,,1.0,1.0,1.0,,
8155,,1.0,,1.0,,
8160,,1.0,,1.0,1.0,1.0
8161,,,1.0,,,
8163,,,1.0,1.0,,
8165,1.0,,,,,
8166,,1.0,1.0,1.0,,1.0
8172,,,1.0,,,
8173,,1.0,,1.0,,
8174,1.0,,,,,
8176,1.0,,,,,
8179,,1.0,1.0,1.0,,1.0
8180,,1.0,,1.0,,
8182,,1.0,1.0,1.0,,
8183,1.0,,,,,
8185,1.0,,,,,
8195,1.0,,,,,
8197,1.0,,,,,
8199,1.0,,,,,
8201,1.0,,,,,
8203,,,,1.0,,
8207,,1.0,1.0,1.0,,
8209,,,1.0,1.0,1.0,1.0
8210,,1.0,,1.0,,
8211,1.0,,,,,
8216,,,,1.0,1.0,1.0
8219,1.0,,,,,
8220,,,,1.0,1.0,1.0
8225,,1.0,1.0,,,
8227,,1.0,1.0,,,
8228,,1.0,,,,
8230,1.0,,,,,
8232,1.0,,,,,
8235,1.0,,,,,
8238,,,1.0,1.0,1.0,
8241,,1.0,1.0,1.0,1.0,1.0
8242,,,1.0,,,
8243,,,1.0,,,
8248,1.0,,,,,
8251,1.0,,,,,
8252,,1.0,1.0,1.0,,
8253,,1.0,,1.0,1.0,1.0
8255,1.0,,,,,
8256,1.0,,,,,
8263,,1.0,1.0,1.0,,1.0
8265,,1.0,1.0,1.0,1.0,1.0
8267,,1.0,1.0,1.0,1.0,
8269,1.0,,,,,
8270,1.0,,,,,
8272,1.0,,,,,
8275,,1.0,,,,
8278,,,,1.0,,
8279,,1.0,1.0,1.0,,
8280,1.0,,,,,
8284,1.0,,,,,
8286,,,1.0,1.0,,
8287,,1.0,1.0,1.0,,1.0
8291,,,1.0,1.0,1.0,1.0
8295,,1.0,1.0,1.0,1.0,1.0
8296,,,1.0,1.0,,
8300,1.0,,,,,
8302,1.0,,,,,
8304,,,1.0,,,
8305,,,1.0,1.0,1.0,1.0
8307,,,,1.0,1.0,1.0
8310,,,,1.0,,
8312,1.0,,,,,
8313,,1.0,1.0,,,
8314,1.0,,,,,
8316,,1.0,1.0,1.0,1.0,1.0
8317,,1.0,,,,
8318,1.0,,,,,
8319,,,1.0,1.0,,1.0
8325,,,1.0,,,
8326,,1.0,1.0,1.0,,1.0
8328,,1.0,1.0,1.0,,
8331,,1.0,,,,
8333,,1.0,1.0,1.0,,
8337,,1.0,,1.0,,
8343,,,1.0,,,
8346,,,,1.0,,
8347,1.0,,,,,
8348,1.0,,,,,
8350,,1.0,1.0,1.0,,
8352,1.0,,,,,
8354,,,,1.0,,1.0
8356,,,1.0,1.0,1.0,1.0
8357,1.0,,,,,
8359,,1.0,,1.0,,
8360,,,1.0,1.0,,1.0
8370,,,1.0,1.0,1.0,1.0
8373,,,1.0,,,
8381,,1.0,1.0,1.0,,
8384,1.0,,,,,
8388,,1.0,1.0,1.0,1.0,1.0
8389,,,1.0,,,
8398,1.0,,,,,
8400,,,1.0,1.0,,
8401,1.0,,,,,
8403,,,1.0,1.0,,
8413,1.0,,,,,
8414,,,,1.0,1.0,1.0
8416,,,,1.0,,
8424,,,1.0,,,
8426,,,,1.0,,
8428,1.0,,,,,
8430,,1.0,1.0,,,
8432,1.0,,,,,
8436,1.0,,,,,
8437,1.0,,,,,
8441,1.0,,,,,
8444,,1.0,,1.0,,
8446,1.0,,,,,
8447,1.0,,,,,
8452,,1.0,,,,
8456,1.0,,,,,
8458,,,1.0,,,
8461,1.0,,,,,
8464,,1.0,1.0,1.0,1.0,1.0
8472,1.0,,,,,
8475,,,1.0,,,
8478,,,,1.0,,
8483,1.0,,,,,
8484,,,1.0,1.0,1.0,1.0
8488,,1.0,,1.0,1.0,1.0
8490,,,1.0,1.0,,
8495,1.0,,,,,
8499,,1.0,1.0,1.0,,
8501,,,,1.0,,
8503,1.0,,,,,
8505,,,1.0,1.0,,
8506,1.0,,,,,
8509,,,1.0,1.0,,
8513,,,1.0,1.0,1.0,1.0
8514,1.0,,,,,
8516,,,,1.0,,
8522,,1.0,1.0,1.0,,
8523,1.0,,,,,
8527,,1.0,1.0,1.0,,
8528,1.0,,,,,
8529,,1.0,1.0,1.0,1.0,1.0
8531,,1.0,1.0,1.0,,
8533,,1.0,,1.0,,
8536,1.0,,,,,
8538,,1.0,1.0,1.0,1.0,1.0
8539,,,1.0,1.0,,1.0
8541,1.0,,,,,
8547,1.0,,,,,
8549,,1.0,,,,
8555,,1.0,,1.0,1.0,1.0
8557,1.0,,,,,
8560,,,1.0,1.0,1.0,1.0
8561,,1.0,,1.0,,1.0
8570,1.0,,,,,
8587,,1.0,1.0,1.0,,
8588,1.0,,,,,
8591,,1.0,1.0,1.0,,1.0
8593,,1.0,1.0,1.0,,
8595,,1.0,,1.0,,
8596,,,1.0,1.0,1.0,1.0
8599,1.0,,,,,
8603,,1.0,1.0,1.0,,
8604,,1.0,,1.0,1.0,
8606,,1.0,,,,
8607,1.0,,,,,
8609,,,1.0,,,
8610,,,1.0,1.0,1.0,1.0
8614,1.0,,,,,
8617,1.0,,,,,
8626,1.0,,,,,
8627,,,1.0,,,
8628,,,1.0,1.0,,1.0
8629,,1.0,,,,
8632,,1.0,,1.0,,1.0
8639,1.0,,,,,
8641,,,1.0,,,
8643,1.0,,,,,
8645,1.0,,,,,
8649,1.0,,,,,
8652,1.0,,,,,
8659,,,,1.0,,
8660,,1.0,1.0,1.0,,
8665,,1.0,1.0,1.0,1.0,1.0
8668,,1.0,1.0,1.0,,
8671,1.0,,,,,
8673,,,1.0,1.0,,1.0
8674,,,,1.0,1.0,1.0
8677,,1.0,,,,
8678,,,1.0,1.0,1.0,1.0
8680,,,,1.0,,
8681,1.0,,,,,
8683,1.0,,,,,
8694,,1.0,,1.0,1.0,1.0
8697,,,1.0,1.0,,1.0
8703,1.0,,,,,
8707,,1.0,1.0,1.0,,
8709,,1.0,1.0,1.0,,
8710,,1.0,,1.0,1.0,1.0
8712,1.0,,,,,
8713,1.0,,,,,
8714,1.0,,,,,
8716,1.0,,,,,
8718,1.0,,,,,
8719,1.0,,,,,
8732,,,1.0,1.0,1.0,1.0
8733,1.0,,,,,
8740,,1.0,,,,
8748,,,1.0,1.0,1.0,
8752,,1.0,,1.0,1.0,1.0
8754,,,1.0,,,
8756,1.0,,,,,
8758,,,1.0,,,
8764,,,1.0,1.0,,
8765,1.0,,,,,
8767,1.0,,,,,
8768,,,1.0,1.0,1.0,1.0
8770,1.0,,,,,
8782,1.0,,,,,
