,NameLength,HasSubtitle,DescripLength,iap_none,iap_1.99,iap_0.99,iap_29.99,lang_ja,lang_gu,genr_entertainment,genr_casual,genr_simulation,User Rating Count,Size,Target
10099,29.0,1.0,2463.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9116.0,151535616.0,1.0
10109,17.0,0.0,1173.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,112926720.0,0.0
10111,47.0,0.0,1038.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,81245184.0,0.0
10112,20.0,0.0,1713.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,30987264.0,1.0
10124,28.0,1.0,861.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,125094912.0,1.0
10125,19.0,1.0,1450.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,29156352.0,1.0
10126,28.0,1.0,1725.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,644.0,133042176.0,1.0
10128,32.0,0.0,212.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,20000768.0,1.0
10131,18.0,0.0,772.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,57264128.0,1.0
10133,22.0,0.0,380.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,67229696.0,0.0
10141,21.0,0.0,662.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,42759168.0,0.0
10143,21.0,1.0,1330.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,135.0,355188736.0,0.0
10144,50.0,0.0,671.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,28087296.0,0.0
10154,12.0,1.0,458.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,96551936.0,1.0
10157,21.0,0.0,1832.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56.0,172598272.0,1.0
10161,40.0,0.0,1376.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,150.0,76926976.0,1.0
10163,47.0,0.0,1379.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,54946816.0,1.0
10165,45.0,0.0,1724.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,559.0,64889856.0,1.0
10166,41.0,0.0,1543.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,73707520.0,1.0
10167,10.0,0.0,1298.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,117756928.0,1.0
10169,17.0,1.0,875.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,58.0,758024192.0,0.0
10173,31.0,0.0,1557.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,76238848.0,1.0
10174,10.0,0.0,2055.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,288881664.0,0.0
10178,8.0,0.0,810.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,73135104.0,0.0
10179,30.0,1.0,1196.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,121188352.0,1.0
10182,24.0,0.0,659.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,25745408.0,1.0
10189,10.0,1.0,892.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63.0,169812992.0,1.0
10190,9.0,0.0,218.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,82846720.0,1.0
10191,47.0,0.0,1435.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,243159040.0,0.0
10192,30.0,1.0,2968.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3293.0,325504000.0,1.0
10202,26.0,0.0,1009.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,42.0,283832320.0,1.0
10205,39.0,0.0,1267.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21343232.0,0.0
10208,28.0,0.0,177.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,13002752.0,1.0
10209,13.0,0.0,4071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.0,95614976.0,1.0
10210,14.0,1.0,2765.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3248.0,1095554048.0,1.0
10211,29.0,0.0,1026.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,19.0,217541632.0,0.0
10213,21.0,0.0,550.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,9805824.0,0.0
10225,23.0,1.0,2752.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,85395456.0,0.0
10230,22.0,1.0,877.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,128808960.0,0.0
10237,24.0,0.0,1682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4080.0,269982720.0,0.0
10239,16.0,0.0,775.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,7869440.0,0.0
10240,6.0,1.0,1281.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1907.0,289563648.0,0.0
10251,30.0,1.0,2934.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1032.0,171896832.0,1.0
10252,41.0,0.0,515.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,9588736.0,1.0
10258,30.0,1.0,1889.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5259.0,463272960.0,1.0
10259,29.0,1.0,519.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36358144.0,0.0
10265,12.0,1.0,3033.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11865.0,1514822656.0,1.0
10266,11.0,0.0,1567.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,94694400.0,1.0
10269,48.0,0.0,3459.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,19391488.0,0.0
10271,9.0,1.0,2661.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,211288064.0,0.0
10283,10.0,0.0,470.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,147619840.0,1.0
10284,12.0,0.0,1369.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,100195328.0,1.0
10285,23.0,0.0,1062.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,282.0,61236224.0,1.0
10287,25.0,0.0,397.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,34835456.0,1.0
10288,7.0,1.0,1916.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,120520704.0,1.0
10291,26.0,0.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10705920.0,0.0
10293,20.0,1.0,2345.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,511173632.0,0.0
10294,30.0,0.0,379.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,13266944.0,1.0
10297,35.0,0.0,554.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,49362944.0,1.0
10298,12.0,0.0,552.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,98287616.0,1.0
10301,47.0,0.0,1279.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,287242240.0,0.0
10304,33.0,1.0,1421.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,146747392.0,0.0
10306,29.0,0.0,745.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,109375488.0,0.0
10312,7.0,0.0,356.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,262.0,249381888.0,1.0
10313,30.0,1.0,3965.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,237.0,70290432.0,1.0
10316,17.0,0.0,1224.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,47236096.0,0.0
10322,19.0,0.0,417.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,75685888.0,0.0
10325,30.0,0.0,1739.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,466757632.0,1.0
10326,16.0,0.0,2066.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,728417280.0,0.0
10327,14.0,1.0,1774.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20329.0,1019900928.0,1.0
10330,30.0,1.0,2054.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,300.0,167420928.0,0.0
10332,17.0,0.0,2846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1527184384.0,0.0
10334,4.0,0.0,488.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3239.0,73928704.0,1.0
10337,49.0,0.0,2564.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82806784.0,1.0
10338,27.0,1.0,2196.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,90277888.0,1.0
10341,24.0,0.0,1266.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,164403200.0,1.0
10344,18.0,0.0,394.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,181782528.0,0.0
10345,11.0,0.0,2829.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,139696128.0,0.0
10352,11.0,1.0,1517.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,496.0,436888576.0,0.0
10353,12.0,0.0,821.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,16.0,17797120.0,0.0
10357,13.0,0.0,409.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,82.0,138776576.0,0.0
10367,16.0,1.0,2487.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,104.0,284942336.0,1.0
10368,8.0,0.0,477.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,112848896.0,1.0
10371,37.0,0.0,1157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,62228480.0,0.0
10377,28.0,0.0,1519.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,64424960.0,0.0
10381,24.0,1.0,1882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,139878400.0,0.0
10382,17.0,0.0,913.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,173316096.0,0.0
10386,39.0,0.0,1132.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,21.0,82273280.0,1.0
10387,16.0,0.0,2486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,166292480.0,0.0
10388,22.0,1.0,1443.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,361.0,176989184.0,0.0
10389,9.0,1.0,1684.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1655.0,212651008.0,1.0
10390,12.0,1.0,2356.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,161730560.0,1.0
10392,9.0,1.0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17330176.0,1.0
10403,24.0,0.0,1150.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,234430464.0,1.0
10405,29.0,1.0,625.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1057.0,156746752.0,0.0
10406,10.0,1.0,646.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,238882816.0,1.0
10407,49.0,0.0,1446.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,172755968.0,1.0
10410,13.0,1.0,818.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,73945088.0,0.0
10418,18.0,1.0,2743.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120283.0,175634432.0,1.0
10422,17.0,1.0,1476.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,10354688.0,1.0
10425,27.0,0.0,814.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,99297280.0,1.0
10429,13.0,1.0,1740.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,29.0,172969984.0,1.0
10438,21.0,0.0,177.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,71992320.0,0.0
10440,16.0,0.0,664.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,72944640.0,0.0
10443,13.0,0.0,1145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,206301184.0,1.0
10451,12.0,0.0,1567.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,85381120.0,0.0
10454,46.0,1.0,726.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,66976768.0,1.0
10458,23.0,0.0,1931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,202474496.0,1.0
10462,30.0,1.0,3252.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,122431488.0,0.0
10465,37.0,0.0,1326.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,457.0,167445504.0,1.0
10468,20.0,1.0,2144.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,773.0,3599435776.0,1.0
10469,37.0,0.0,1148.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,58985472.0,1.0
10470,34.0,0.0,646.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,184401920.0,1.0
10475,19.0,0.0,246.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,50055168.0,0.0
10480,16.0,1.0,2719.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,97.0,48089088.0,1.0
10483,19.0,0.0,962.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,148554752.0,0.0
10493,18.0,1.0,2093.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,121.0,102516736.0,1.0
10494,22.0,1.0,2213.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,101749760.0,0.0
10501,15.0,1.0,717.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,77.0,335269888.0,1.0
10502,10.0,1.0,1409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,56154112.0,1.0
10505,29.0,0.0,274.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,122772480.0,1.0
10506,9.0,0.0,550.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,262.0,50229248.0,1.0
10507,47.0,0.0,269.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,28.0,44517376.0,0.0
10513,13.0,1.0,2777.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1395.0,171913216.0,1.0
10518,29.0,0.0,1524.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,378739712.0,0.0
10524,26.0,1.0,3393.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1138.0,243664896.0,1.0
10526,18.0,0.0,1230.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,26156032.0,0.0
10527,50.0,0.0,1431.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,159304704.0,1.0
10534,14.0,1.0,1373.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,304054272.0,1.0
10536,31.0,0.0,402.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,82150400.0,1.0
10537,49.0,0.0,1200.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,90497024.0,1.0
10540,46.0,0.0,554.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,32024576.0,0.0
10544,28.0,1.0,1818.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,991.0,314932224.0,1.0
10552,21.0,1.0,962.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,94287872.0,1.0
10558,21.0,1.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,90030080.0,1.0
10561,27.0,1.0,997.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,203372544.0,0.0
10562,30.0,1.0,1544.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,40729.0,188702720.0,0.0
10567,39.0,0.0,1462.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,823.0,65897472.0,1.0
10568,23.0,0.0,3456.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,567371776.0,1.0
10571,16.0,0.0,1372.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,66168832.0,1.0
10576,39.0,0.0,877.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,83578880.0,0.0
10586,30.0,0.0,959.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,631758848.0,0.0
10587,40.0,0.0,1454.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5759.0,65203200.0,1.0
10591,12.0,0.0,2158.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,105837568.0,1.0
10592,27.0,0.0,1865.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,59150336.0,1.0
10596,30.0,1.0,2690.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,72997888.0,1.0
10598,44.0,0.0,1540.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,58648576.0,0.0
10604,44.0,0.0,1184.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,17515520.0,0.0
10605,25.0,1.0,434.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,57.0,120693760.0,0.0
10607,42.0,0.0,743.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,61300736.0,0.0
10610,30.0,1.0,1355.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,143926272.0,1.0
10615,33.0,0.0,762.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,29771776.0,0.0
10622,30.0,1.0,1263.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,10797056.0,0.0
10623,7.0,0.0,1105.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,18582528.0,1.0
10626,29.0,0.0,898.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,29775872.0,1.0
10627,30.0,1.0,1897.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,581.0,173731840.0,1.0
10636,46.0,0.0,1388.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,76.0,153447424.0,1.0
10638,23.0,0.0,2095.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,826507264.0,1.0
10639,23.0,1.0,702.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,39486464.0,0.0
10640,23.0,0.0,1044.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,114759680.0,0.0
10641,29.0,0.0,731.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,22206464.0,0.0
10642,10.0,1.0,3381.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,146538496.0,1.0
10648,16.0,0.0,2811.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,138937344.0,1.0
10652,15.0,0.0,1041.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,179817472.0,1.0
10653,4.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,32550912.0,1.0
10659,13.0,0.0,365.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,128385024.0,1.0
10664,25.0,0.0,456.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,121650176.0,1.0
10666,15.0,1.0,167.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,48807936.0,0.0
10667,30.0,1.0,1834.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,49570816.0,1.0
10673,33.0,1.0,4011.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,42908672.0,1.0
10674,30.0,1.0,1564.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,193467392.0,1.0
10679,30.0,0.0,1233.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,376.0,37167104.0,0.0
10683,21.0,0.0,398.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,57159680.0,0.0
10686,6.0,0.0,489.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4448256.0,1.0
10687,23.0,0.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,214834176.0,0.0
10689,28.0,0.0,783.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,19600384.0,0.0
10691,21.0,1.0,1820.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,120.0,102140928.0,1.0
10694,24.0,1.0,1204.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,322.0,408651776.0,0.0
10695,22.0,1.0,373.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2181.0,384225280.0,0.0
10698,12.0,0.0,1026.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,81.0,235592704.0,0.0
10701,9.0,0.0,548.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,697893888.0,1.0
10702,28.0,0.0,2157.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,268463104.0,1.0
10707,25.0,1.0,3302.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1293.0,500312064.0,1.0
10710,29.0,0.0,3396.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,253154304.0,1.0
10715,9.0,0.0,1015.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,42113024.0,1.0
10716,28.0,1.0,747.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,130317312.0,1.0
10727,23.0,1.0,2213.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,191.0,170509312.0,1.0
10728,15.0,0.0,1139.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,42.0,252225536.0,0.0
10729,27.0,1.0,1591.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,134001664.0,1.0
10730,34.0,0.0,402.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,82068480.0,1.0
10733,23.0,0.0,1613.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,821308416.0,0.0
10734,29.0,1.0,790.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,23.0,224941056.0,1.0
10738,49.0,0.0,1341.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,203351040.0,0.0
10739,11.0,1.0,1980.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,52252.0,188502016.0,1.0
10741,26.0,0.0,689.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,123336704.0,0.0
10742,24.0,1.0,876.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,159466496.0,0.0
10744,12.0,0.0,1372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,170934272.0,1.0
10746,19.0,0.0,716.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,403382272.0,0.0
10750,28.0,1.0,1807.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.0,122253312.0,0.0
10752,17.0,0.0,1282.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,76108800.0,1.0
10755,9.0,0.0,877.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,252.0,228745216.0,1.0
10765,50.0,0.0,1698.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,57.0,101099520.0,0.0
10766,12.0,0.0,456.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,161017856.0,0.0
10769,40.0,0.0,998.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,582.0,113381376.0,1.0
10771,9.0,0.0,273.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,21204992.0,0.0
10776,15.0,0.0,602.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,144687104.0,0.0
10778,22.0,0.0,693.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,30660608.0,0.0
10791,28.0,0.0,2165.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,86777856.0,0.0
10793,15.0,1.0,345.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,107.0,180924416.0,1.0
10800,22.0,1.0,2050.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2214.0,165830656.0,1.0
10801,18.0,1.0,162.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,19966976.0,1.0
